Ngay,Ma_CP,Nganh,Gia_Mo_Cua,Gia_Dong_Cua,Gia_Cao_Nhat,Gia_Thap_Nhat,Khoi_Luong_Giao_Dich,Xu_Huong_Thi_Truong,Ty_Suat_Co_Tuc,He_So_P/E
2023-09-11,CMG,Công nghệ,29300,27400.0,29700,27000,9.2,Giảm,2.8,12.3
2023-09-12,CMG,Công nghệ,28400,27500.0,29600,26500,9.4,Biến động mạnh,2.8,12.1
2023-09-13,CMG,Công nghệ,30700,28800.0,32200,28500,4.5,Giảm,2.8,12.5
2023-09-14,CMG,Công nghệ,27800,29700.0,30600,26400,6.6,Tăng,2.8,12.7
2023-09-15,CMG,Công nghệ,30800,29600.0,31100,29100,11.3,Giảm,2.8,12.5
2023-09-18,CMG,Công nghệ,28900,30700.0,31600,27700,17.9,Tăng,2.8,12.8
2023-09-19,CMG,Công nghệ,32600,31400.0,33400,30600,12.6,Giảm,2.8,12.8
2023-09-20,CMG,Công nghệ,31600,32300.0,33700,31300,13.1,Biến động mạnh,2.8,13.1
2023-09-21,CMG,Công nghệ,31400,33300.0,33700,30700,16.1,Tăng,2.8,13.3
2023-09-22,CMG,Công nghệ,36000,34500.0,37200,33400,11.0,Giảm,2.8,13.6
2023-09-25,CMG,Công nghệ,34900,34200.0,36100,33400,11.0,Biến động mạnh,2.8,13.3
2023-09-26,CMG,Công nghệ,34200,33900.0,34600,33200,3.7,Đi ngang,2.8,13.2
2023-09-27,CMG,Công nghệ,37300,35400.0,38700,34600,17.2,Giảm,2.8,13.5
2023-09-28,CMG,Công nghệ,37000,36100.0,37800,35200,11.7,Giảm,2.8,13.7
2023-09-29,CMG,Công nghệ,34200,36000.0,36600,33700,7.6,Tăng,2.8,13.6
2023-10-02,CMG,Công nghệ,36600,36600.0,37400,35500,8.1,Biến động mạnh,2.8,13.8
2023-10-03,CMG,Công nghệ,35700,35400.0,36500,34400,18.1,Biến động mạnh,2.8,13.4
2023-10-04,CMG,Công nghệ,34400,34300.0,35300,33400,5.8,Biến động mạnh,2.8,13.0
2023-10-05,CMG,Công nghệ,35700,34400.0,36800,33000,11.8,Giảm,2.8,13.2
2023-10-06,CMG,Công nghệ,33400,33900.0,34400,32300,11.1,Biến động mạnh,2.8,13.2
2023-10-09,CMG,Công nghệ,32600,34400.0,35600,32100,10.8,Tăng,2.8,13.6
2023-10-10,CMG,Công nghệ,34300,34500.0,34900,33900,8.3,Đi ngang,2.8,13.8
2023-10-11,CMG,Công nghệ,32500,33700.0,34400,31100,16.9,Tăng,2.8,13.5
2023-10-12,CMG,Công nghệ,33300,33400.0,34400,32300,5.8,Biến động mạnh,2.8,13.6
2023-10-13,CMG,Công nghệ,32300,33700.0,34100,31500,15.7,Tăng,2.8,13.8
2023-10-16,CMG,Công nghệ,31100,33000.0,33400,30700,5.5,Tăng,2.8,13.6
2023-10-17,CMG,Công nghệ,32400,33500.0,34100,31800,16.5,Tăng,2.8,13.9
2023-10-18,CMG,Công nghệ,32200,34100.0,35000,31900,15.2,Tăng,2.8,14.2
2023-10-19,CMG,Công nghệ,31900,32600.0,33500,31600,14.0,Tăng,2.8,13.8
2023-10-20,CMG,Công nghệ,31200,32600.0,33600,30100,5.3,Tăng,2.8,14.0
2023-10-23,CMG,Công nghệ,30500,32000.0,32300,30000,10.1,Tăng,2.8,13.9
2023-10-24,CMG,Công nghệ,29700,31600.0,33000,28300,13.3,Tăng,2.8,13.9
2023-10-25,CMG,Công nghệ,31100,30800.0,32200,30000,14.0,Biến động mạnh,2.8,13.8
2023-10-26,CMG,Công nghệ,29000,30300.0,31400,28300,12.6,Tăng,2.8,13.7
2023-10-27,CMG,Công nghệ,28900,29400.0,30400,27900,14.4,Biến động mạnh,2.8,13.4
2023-10-30,CMG,Công nghệ,29200,30200.0,31100,28700,17.3,Tăng,2.8,13.8
2023-10-31,CMG,Công nghệ,30000,30100.0,31200,29400,3.8,Biến động mạnh,2.8,14.0
2023-11-01,CMG,Công nghệ,30800,30200.0,31700,29300,6.4,Biến động mạnh,2.8,13.8
2023-11-02,CMG,Công nghệ,32900,31500.0,33600,30300,13.8,Giảm,2.8,14.2
2023-11-03,CMG,Công nghệ,33900,32400.0,34700,31300,12.7,Giảm,2.8,14.5
2023-11-06,CMG,Công nghệ,33700,32800.0,34800,32400,6.1,Giảm,2.8,14.6
2023-11-07,CMG,Công nghệ,34200,33300.0,34500,32100,9.5,Giảm,2.8,14.5
2023-11-08,CMG,Công nghệ,35500,34300.0,36900,33100,7.9,Giảm,2.8,14.7
2023-11-09,CMG,Công nghệ,37100,35200.0,37700,34000,12.5,Giảm,2.8,14.8
2023-11-10,CMG,Công nghệ,37600,36100.0,38600,35200,4.9,Giảm,2.8,15.2
2023-11-13,CMG,Công nghệ,35700,37300.0,38700,34300,8.1,Tăng,2.8,15.4
2023-11-14,CMG,Công nghệ,36700,37000.0,38000,36300,9.1,Đi ngang,2.8,15.0
2023-11-15,CMG,Công nghệ,38100,37300.0,39300,36600,12.0,Biến động mạnh,2.8,14.9
2023-11-16,CMG,Công nghệ,37300,37500.0,38100,36600,14.2,Đi ngang,2.8,14.9
2023-11-17,CMG,Công nghệ,36400,36600.0,37700,35500,9.4,Biến động mạnh,2.8,14.5
2023-11-20,CMG,Công nghệ,35500,36200.0,37300,35100,19.9,Tăng,2.8,14.1
2023-11-21,CMG,Công nghệ,36500,37100.0,38000,35700,3.9,Biến động mạnh,2.8,14.2
2023-11-22,CMG,Công nghệ,38400,37200.0,39600,36400,11.1,Giảm,2.8,14.0
2023-11-23,CMG,Công nghệ,36100,37900.0,38800,35100,9.1,Tăng,2.8,
2023-11-24,CMG,Công nghệ,36200,37600.0,38300,35800,15.0,Tăng,2.8,13.8
2023-11-27,CMG,Công nghệ,36900,36800.0,37800,35500,13.8,Biến động mạnh,2.8,13.5
2023-11-28,CMG,Công nghệ,36100,37100.0,37500,35200,5.9,Tăng,2.8,13.5
2023-11-29,CMG,Công nghệ,36700,37100.0,38600,35900,8.0,Biến động mạnh,2.8,13.4
2023-11-30,CMG,Công nghệ,38200,38200.0,39300,37000,13.3,Biến động mạnh,2.8,13.6
2023-12-01,CMG,Công nghệ,39500,38700.0,40800,38300,11.9,Giảm,2.8,13.9
2023-12-04,CMG,Công nghệ,36200,37600.0,38600,35400,9.0,Tăng,2.8,13.5
2023-12-05,CMG,Công nghệ,35800,37100.0,38400,34600,8.2,Tăng,2.8,13.4
2023-12-06,CMG,Công nghệ,36800,37500.0,38900,35500,8.9,Biến động mạnh,2.8,13.8
2023-12-07,CMG,Công nghệ,38600,37400.0,39900,37000,4.7,Giảm,2.8,13.9
2023-12-08,CMG,Công nghệ,36900,36100.0,37700,34700,13.9,Biến động mạnh,2.8,13.5
2023-12-11,CMG,Công nghệ,36200,35700.0,37300,34500,3.3,Biến động mạnh,2.8,13.5
2023-12-12,CMG,Công nghệ,36600,34800.0,38100,34200,15.3,Giảm,2.8,13.4
2023-12-13,CMG,Công nghệ,32900,34800.0,35200,31600,8.8,Tăng,2.8,13.6
2023-12-14,CMG,Công nghệ,35700,34700.0,36400,33400,13.8,Giảm,2.8,13.7
2023-12-15,CMG,Công nghệ,34500,34100.0,35800,33200,15.0,Biến động mạnh,2.8,13.6
2023-12-18,CMG,Công nghệ,35500,34500.0,37000,33600,12.3,Biến động mạnh,2.8,13.9
2023-12-19,CMG,Công nghệ,32700,33500.0,34300,32100,12.0,Tăng,2.8,13.5
2023-12-20,CMG,Công nghệ,35000,33600.0,36300,32300,9.6,Giảm,2.8,13.7
2023-12-21,CMG,Công nghệ,34400,34100.0,35600,33100,8.5,Biến động mạnh,2.8,14.0
2023-12-22,CMG,Công nghệ,34600,34400.0,34900,33300,11.4,Đi ngang,2.8,14.4
2023-12-25,CMG,Công nghệ,33500,33600.0,35000,32600,18.0,Biến động mạnh,2.8,14.2
2023-12-26,CMG,Công nghệ,30900,32300.0,32600,30100,13.0,Tăng,2.8,13.8
2023-12-27,CMG,Công nghệ,33800,32300.0,34300,31000,11.7,Giảm,2.8,14.1
2023-12-28,CMG,Công nghệ,34000,32400.0,34400,31900,10.6,Giảm,2.8,14.4
2023-12-29,CMG,Công nghệ,30100,31600.0,32100,29600,3.8,Tăng,2.8,14.1
2023-01-02,VHC,Công nghệ,36600,36400.0,37400,35300,6.2,Biến động mạnh,2.4,23.4
2023-01-03,VHC,Công nghệ,38500,37800.0,39900,36800,16.5,Biến động mạnh,2.4,24.0
2023-01-04,VHC,Công nghệ,37400,,39900,37100,10.8,Tăng,2.4,24.0
2023-01-05,VHC,Công nghệ,39300,37500.0,40700,36200,10.3,Giảm,2.4,23.3
2023-01-06,VHC,Công nghệ,38300,37600.0,38900,37000,10.4,Giảm,2.4,23.1
2023-01-09,VHC,Công nghệ,37300,38200.0,38700,35900,4.4,Tăng,2.4,23.2
2023-01-10,VHC,Công nghệ,39400,38100.0,39800,37000,8.9,Giảm,2.4,22.9
2023-01-11,VHC,Công nghệ,36200,37100.0,37800,35200,12.8,Tăng,2.4,22.2
2023-01-12,VHC,Công nghệ,38300,37000.0,39200,36100,8.7,Giảm,2.4,21.8
2023-01-13,VHC,Công nghệ,36900,37100.0,37600,35900,8.0,Đi ngang,2.4,21.9
2023-01-16,VHC,Công nghệ,36500,36300.0,37300,35100,4.8,Biến động mạnh,2.4,21.4
2023-01-17,VHC,Công nghệ,36800,37500.0,38000,35600,8.6,Biến động mạnh,2.4,22.0
2023-01-18,VHC,Công nghệ,35500,37200.0,38400,35000,7.0,Tăng,2.4,21.5
2023-01-19,VHC,Công nghệ,36900,36300.0,37700,35200,11.1,Biến động mạnh,2.4,20.9
2023-01-20,VHC,Công nghệ,39200,37900.0,39500,37200,13.6,Giảm,2.4,21.4
2023-01-23,VHC,Công nghệ,37100,38100.0,39100,36100,6.8,Tăng,2.4,21.2
2023-01-24,VHC,Công nghệ,39500,39500.0,40200,38500,13.5,Đi ngang,2.4,21.5
2023-01-25,VHC,Công nghệ,40900,39400.0,41500,39000,14.1,Giảm,2.4,21.3
2023-01-26,VHC,Công nghệ,38500,39900.0,40500,37400,11.6,Tăng,2.4,21.2
2023-01-27,VHC,Công nghệ,39500,40300.0,40800,38600,10.6,Tăng,2.4,21.0
2023-01-30,VHC,Công nghệ,39600,41200.0,41600,38300,8.2,Tăng,2.4,21.2
2023-01-31,VHC,Công nghệ,39800,40700.0,41600,39100,5.4,Tăng,2.4,20.7
2023-02-01,VHC,Công nghệ,41800,41600.0,42900,40200,5.3,Biến động mạnh,2.4,21.3
2023-02-02,VHC,Công nghệ,43200,41900.0,44600,41100,10.9,Giảm,2.4,21.9
2023-02-03,VHC,Công nghệ,41000,42400.0,43900,39600,10.0,Tăng,2.4,22.6
2023-02-06,VHC,Công nghệ,44300,43500.0,45000,42600,,Giảm,2.4,23.2
2023-02-07,VHC,Công nghệ,43500,41600.0,43800,40200,14.7,Giảm,2.4,22.6
2023-02-08,VHC,Công nghệ,41200,42200.0,42800,40800,8.6,Tăng,2.4,23.2
2023-02-09,VHC,Công nghệ,40400,40400.0,41100,39900,5.4,Đi ngang,2.4,
2023-02-10,VHC,Công nghệ,40500,39100.0,41500,38000,11.9,Giảm,2.4,21.9
2023-02-13,VHC,Công nghệ,40400,38900.0,41300,38600,8.2,Giảm,2.4,21.8
2023-02-14,VHC,Công nghệ,36700,38500.0,39800,35300,5.7,Tăng,2.4,21.6
2023-02-15,VHC,Công nghệ,37300,37400.0,37900,36800,11.8,Đi ngang,2.4,21.0
2023-02-16,VHC,Công nghệ,37600,37900.0,39000,36700,8.4,Biến động mạnh,2.4,21.6
2023-02-17,VHC,Công nghệ,38800,38100.0,39400,37100,8.8,Giảm,2.4,21.7
2023-02-20,VHC,Công nghệ,38200,37900.0,39000,37400,10.0,Đi ngang,2.4,21.6
2023-02-21,VHC,Công nghệ,36600,36700.0,37700,35100,,Biến động mạnh,2.4,21.0
2023-02-22,VHC,Công nghệ,35200,35200.0,36500,34900,9.0,Đi ngang,2.4,20.4
2023-02-23,VHC,Công nghệ,37000,35400.0,38400,34900,3.9,Giảm,2.4,20.6
2023-02-24,VHC,Công nghệ,35900,35200.0,36700,34900,9.2,Giảm,2.4,20.8
2023-02-27,VHC,Công nghệ,32300,34300.0,35700,31600,10.6,Tăng,2.4,20.3
2023-02-28,VHC,Công nghệ,33500,33100.0,34000,32300,9.6,Đi ngang,2.4,19.8
2023-03-01,VHC,Công nghệ,31200,33100.0,33700,30100,11.0,Tăng,2.4,19.6
2023-03-02,VHC,Công nghệ,32800,32900.0,34000,31700,4.4,Biến động mạnh,2.4,19.3
2023-03-03,VHC,Công nghệ,31900,33000.0,34300,31200,6.2,Tăng,2.4,19.3
2023-03-06,VHC,Công nghệ,32300,33400.0,34200,31200,3.7,Tăng,2.4,19.3
2023-03-07,VHC,Công nghệ,34500,33600.0,35200,33000,3.4,Giảm,2.4,19.2
2023-03-08,VHC,Công nghệ,34100,34700.0,35700,33500,5.0,Biến động mạnh,2.4,
2023-03-09,VHC,Công nghệ,34400,34300.0,35300,33200,3.2,Biến động mạnh,2.4,19.3
2023-03-10,VHC,Công nghệ,34700,34000.0,35500,33700,12.6,Giảm,2.4,19.0
2023-03-13,VHC,Công nghệ,33900,35500.0,36000,32500,15.8,Tăng,2.4,19.5
2023-03-14,VHC,Công nghệ,38500,36600.0,39500,35400,4.7,Giảm,2.4,19.8
2023-03-15,VHC,Công nghệ,36100,38000.0,39400,34900,4.2,Tăng,2.4,20.2
2023-03-16,VHC,Công nghệ,38700,38000.0,39100,37600,6.6,Giảm,2.4,19.8
2023-03-17,VHC,Công nghệ,39200,38300.0,39500,37700,12.4,Giảm,2.4,19.6
2023-03-20,VHC,Công nghệ,39200,38700.0,40100,38000,9.8,Biến động mạnh,2.4,19.5
2023-03-21,VHC,Công nghệ,40100,,41500,38200,6.2,Biến động mạnh,2.4,19.4
2023-03-22,VHC,Công nghệ,40000,40500.0,41800,38700,6.1,Biến động mạnh,2.4,19.8
2023-03-23,VHC,Công nghệ,43500,41600.0,45000,40700,14.7,Giảm,2.4,20.0
2023-03-24,VHC,Công nghệ,43400,41800.0,44100,40600,12.1,Giảm,2.4,19.9
2023-03-27,VHC,Công nghệ,42500,43500.0,44900,42100,4.0,Tăng,2.4,20.4
2023-03-28,VHC,Công nghệ,42100,44000.0,44300,41800,8.7,Tăng,2.4,20.5
2023-03-29,VHC,Công nghệ,45200,43900.0,46200,43100,3.8,Giảm,2.4,20.3
2023-03-30,VHC,Công nghệ,44700,44200.0,45600,43500,8.8,Đi ngang,2.4,20.2
2023-03-31,VHC,Công nghệ,43400,43900.0,44400,42200,10.8,Đi ngang,2.4,19.7
2023-04-03,VHC,Công nghệ,44400,43500.0,44800,42900,13.6,Giảm,2.4,19.6
2023-04-04,VHC,Công nghệ,44800,43900.0,45900,43200,12.3,Giảm,2.4,20.1
2023-04-05,VHC,Công nghệ,44000,42600.0,45500,41300,12.8,Giảm,2.4,19.8
2023-04-06,VHC,Công nghệ,42300,43100.0,44300,41200,3.6,Biến động mạnh,2.4,20.3
2023-04-07,VHC,Công nghệ,43000,42900.0,43900,42300,13.9,Đi ngang,2.4,20.6
2023-04-10,VHC,Công nghệ,41800,43600.0,44400,41300,11.2,Tăng,2.4,21.1
2023-04-11,VHC,Công nghệ,42800,43600.0,44100,41700,3.1,Tăng,2.4,21.3
2023-04-12,VHC,Công nghệ,41500,42600.0,43300,40400,7.7,Tăng,2.4,20.9
2023-04-13,VHC,Công nghệ,41000,42300.0,43100,39800,13.1,Tăng,2.4,21.1
2023-04-14,VHC,Công nghệ,42700,42200.0,44200,41700,12.2,Biến động mạnh,2.4,21.4
2023-04-17,VHC,Công nghệ,44100,42500.0,45500,41100,4.0,Giảm,2.4,21.9
2023-04-18,VHC,Công nghệ,42400,42200.0,42800,41500,6.7,Đi ngang,2.4,21.9
2023-04-19,VHC,Công nghệ,40300,40700.0,42100,39000,9.5,Biến động mạnh,2.4,21.3
2023-04-20,VHC,Công nghệ,39600,39300.0,40200,38400,7.6,Đi ngang,2.4,20.8
2023-04-21,VHC,Công nghệ,37000,38900.0,39300,35600,10.2,Tăng,2.4,20.6
2023-04-24,VHC,Công nghệ,39900,,41100,38000,12.3,Giảm,2.4,20.8
2023-04-25,VHC,Công nghệ,36100,37700.0,38100,35700,3.6,Tăng,2.4,20.3
2023-04-26,VHC,Công nghệ,36900,37600.0,38100,36100,9.7,Tăng,2.4,20.6
2023-04-27,VHC,Công nghệ,39000,38400.0,40300,37600,9.7,Biến động mạnh,2.4,21.2
2023-04-28,VHC,Công nghệ,39200,38400.0,40100,37100,5.8,Biến động mạnh,2.4,21.2
2023-05-01,VHC,Công nghệ,39000,39000.0,40400,38600,2.9,Đi ngang,2.4,21.2
2023-05-02,VHC,Công nghệ,37500,38800.0,40300,37000,11.6,Tăng,2.4,20.9
2023-05-03,VHC,Công nghệ,37300,38800.0,39300,36600,9.5,Tăng,2.4,20.8
2023-05-04,VHC,Công nghệ,38400,39300.0,40700,37500,13.8,Biến động mạnh,2.4,20.7
2023-05-05,VHC,Công nghệ,42300,40400.0,43500,39600,3.0,Giảm,2.4,20.9
2023-05-08,VHC,Công nghệ,41200,40200.0,41500,39100,5.8,Giảm,2.4,20.5
2023-05-09,VHC,Công nghệ,42100,41200.0,43300,40800,6.7,Giảm,2.4,20.8
2023-05-10,VHC,Công nghệ,43400,42700.0,44600,42200,11.5,Biến động mạnh,2.4,21.4
2023-05-11,VHC,Công nghệ,43300,42900.0,43600,41500,3.2,Đi ngang,2.4,21.5
2023-05-12,VHC,Công nghệ,42700,44600.0,46000,42100,4.1,Tăng,2.4,22.1
2023-05-15,VHC,Công nghệ,46700,45000.0,47800,43900,6.7,Giảm,2.4,22.0
2023-05-16,VHC,Công nghệ,42500,44400.0,44800,41500,12.2,Tăng,2.4,21.4
2023-05-17,VHC,Công nghệ,46200,45600.0,46700,44600,4.5,Đi ngang,2.4,21.8
2023-05-18,VHC,Công nghệ,47600,47100.0,48300,46100,12.5,Đi ngang,2.4,22.3
2023-05-19,VHC,Công nghệ,48600,48400.0,49800,47400,9.4,Biến động mạnh,2.4,22.7
2023-05-22,VHC,Công nghệ,49800,48800.0,50200,48400,9.5,Giảm,2.4,22.9
2023-05-23,VHC,Công nghệ,51800,,52300,49100,11.6,Giảm,2.4,23.5
2023-05-24,VHC,Công nghệ,50900,51900.0,52500,49600,17.5,Tăng,2.4,24.1
2023-05-25,VHC,Công nghệ,52500,51700.0,53500,50500,6.6,Biến động mạnh,2.4,23.9
2023-05-26,VHC,Công nghệ,49300,51100.0,51800,48700,11.1,Tăng,2.4,23.4
2023-05-29,VHC,Công nghệ,53100,52100.0,53900,50800,10.3,Giảm,2.4,23.8
2023-05-30,VHC,Công nghệ,51200,,52400,50400,8.2,Đi ngang,2.4,23.2
2023-05-31,VHC,Công nghệ,53100,53000.0,53600,51600,9.2,Đi ngang,2.4,23.5
2023-06-01,VHC,Công nghệ,52700,53200.0,54500,51600,11.6,Biến động mạnh,2.4,23.7
2023-06-02,VHC,Công nghệ,55900,54100.0,56700,53300,15.9,Giảm,2.4,24.1
2023-06-05,VHC,Công nghệ,50200,51900.0,53100,49600,3.7,Tăng,2.4,23.5
2023-06-06,VHC,Công nghệ,52000,50700.0,53000,49600,6.3,Giảm,2.4,23.3
2023-06-07,VHC,Công nghệ,52800,51600.0,54200,50500,9.1,Giảm,2.4,
2023-06-08,VHC,Công nghệ,53100,51200.0,54200,49900,7.1,Giảm,2.4,23.7
2023-06-09,VHC,Công nghệ,51500,50800.0,52400,49400,9.7,Biến động mạnh,2.4,23.8
2023-06-12,VHC,Công nghệ,50800,50000.0,51200,48700,11.6,Giảm,2.4,23.9
2023-06-13,VHC,Công nghệ,49900,50500.0,51200,48600,7.6,Biến động mạnh,2.4,24.5
2023-06-14,VHC,Công nghệ,50600,51000.0,51800,49500,15.3,Đi ngang,2.4,24.9
2023-06-15,VHC,Công nghệ,48500,49900.0,51200,47000,11.5,Tăng,2.4,24.7
2023-06-16,VHC,Công nghệ,47000,48900.0,49600,45600,12.6,Tăng,2.4,24.6
2023-06-19,VHC,Công nghệ,47100,48900.0,50300,46400,9.5,Tăng,2.4,25.0
2023-06-20,VHC,Công nghệ,47900,47400.0,49000,46100,15.1,Biến động mạnh,2.4,24.6
2023-06-21,VHC,Công nghệ,45700,46100.0,47600,44700,7.0,Biến động mạnh,2.4,24.0
2023-06-22,VHC,Công nghệ,46400,46800.0,48200,45300,6.1,Biến động mạnh,2.4,24.7
2023-06-23,VHC,Công nghệ,49000,47300.0,49900,46300,5.6,Giảm,2.4,25.0
2023-06-26,VHC,Công nghệ,47800,46200.0,49200,45600,9.3,Giảm,2.4,24.4
2023-06-27,VHC,Công nghệ,43400,45200.0,46100,43000,7.8,Tăng,2.4,24.2
2023-06-28,VHC,Công nghệ,45300,44600.0,45700,43300,5.5,Biến động mạnh,2.4,24.2
2023-06-29,VHC,Công nghệ,44500,43500.0,45500,42800,3.2,Giảm,2.4,23.9
2023-06-30,VHC,Công nghệ,44100,44200.0,44600,43500,10.4,Đi ngang,2.4,24.4
2023-07-03,VHC,Công nghệ,45500,43900.0,46300,43400,11.6,Giảm,2.4,23.7
2023-07-04,VHC,Công nghệ,44300,45000.0,45800,44000,16.1,Tăng,2.4,24.2
2023-07-05,VHC,Công nghệ,47000,45000.0,47900,43700,9.2,Giảm,2.4,23.8
2023-07-06,VHC,Công nghệ,46800,46800.0,47200,46000,12.5,Đi ngang,2.4,24.5
2023-07-07,VHC,Công nghệ,44900,46600.0,47000,43800,5.8,Tăng,2.4,23.9
2023-07-10,VHC,Công nghệ,43600,45200.0,46600,42500,10.4,Tăng,2.4,23.2
2023-07-11,VHC,Công nghệ,44300,46000.0,47300,42900,5.7,Tăng,2.4,23.3
2023-07-12,VHC,Công nghệ,44000,45700.0,46400,42800,4.0,Tăng,2.4,22.9
2023-07-13,VHC,Công nghệ,46400,47200.0,48400,46100,12.3,Tăng,2.4,23.3
2023-07-14,VHC,Công nghệ,47500,47000.0,48400,46300,7.6,Đi ngang,2.4,22.9
2023-07-17,VHC,Công nghệ,50000,48100.0,50700,47200,7.0,Giảm,2.4,23.0
2023-07-18,VHC,Công nghệ,47700,47700.0,48100,47400,16.9,Đi ngang,2.4,22.4
2023-07-19,VHC,Công nghệ,50400,48400.0,51800,47600,10.8,Giảm,2.4,22.3
2023-07-20,VHC,Công nghệ,47000,47900.0,49300,46400,7.8,Tăng,2.4,21.7
2023-07-21,VHC,Công nghệ,48500,49900.0,51300,48000,10.5,Tăng,2.4,22.3
2023-07-24,VHC,Công nghệ,47800,49400.0,49900,46800,15.9,Tăng,2.4,22.0
2023-07-25,VHC,Công nghệ,51500,50100.0,52400,48600,5.8,Giảm,2.4,22.2
2023-07-26,VHC,Công nghệ,48900,50800.0,52000,47500,3.8,Tăng,2.4,22.2
2023-07-27,VHC,Công nghệ,49700,49800.0,50200,48600,14.3,Đi ngang,2.4,21.6
2023-07-28,VHC,Công nghệ,51300,50200.0,51900,49600,15.1,Giảm,2.4,21.4
2023-07-31,VHC,Công nghệ,50600,51200.0,52100,49900,10.5,Đi ngang,2.4,21.5
2023-08-01,VHC,Công nghệ,48600,50500.0,51400,48100,6.9,Tăng,2.4,21.4
2023-08-02,VHC,Công nghệ,50800,49100.0,51700,47700,11.8,Giảm,2.4,21.1
2023-08-03,VHC,Công nghệ,45100,46900.0,47700,44200,3.9,Tăng,2.4,20.6
2023-08-04,VHC,Công nghệ,46500,47300.0,48800,46000,13.0,Biến động mạnh,2.4,21.1
2023-08-07,VHC,Công nghệ,44100,46000.0,47300,42700,14.2,Tăng,2.4,20.7
2023-08-08,VHC,Công nghệ,45100,44000.0,45600,42800,6.2,Giảm,2.4,20.2
2023-08-09,VHC,Công nghệ,41400,43300.0,44300,40300,11.4,Tăng,2.4,20.2
2023-08-10,VHC,Công nghệ,42900,42300.0,44400,41400,12.7,Biến động mạnh,2.4,19.9
2023-08-11,VHC,Công nghệ,42800,41300.0,43300,40700,11.4,Giảm,2.4,19.7
2023-08-14,VHC,Công nghệ,40600,40900.0,42300,39600,3.5,Biến động mạnh,2.4,19.7
2023-08-15,VHC,Công nghệ,40100,41300.0,42100,39200,16.7,Tăng,2.4,20.2
2023-08-16,VHC,Công nghệ,38500,40100.0,41600,38100,3.5,Tăng,2.4,19.9
2023-08-17,VHC,Công nghệ,37800,39400.0,39800,36500,13.4,Tăng,2.4,19.9
2023-08-18,VHC,Công nghệ,39300,38000.0,40300,37500,11.7,Giảm,2.4,19.4
2023-08-21,VHC,Công nghệ,38400,37500.0,39600,36900,5.3,Giảm,2.4,19.5
2023-08-22,VHC,Công nghệ,37700,37100.0,38700,36700,11.0,Biến động mạnh,2.4,19.4
2023-08-23,VHC,Công nghệ,35400,36300.0,37000,34900,15.4,Tăng,2.4,19.2
2023-08-24,VHC,Công nghệ,35600,34600.0,37000,33200,6.5,Biến động mạnh,2.4,18.7
2023-08-25,VHC,Công nghệ,35300,33900.0,36300,33200,10.6,Giảm,2.4,18.4
2023-08-28,VHC,Công nghệ,35100,34300.0,35600,33000,5.1,Giảm,2.4,18.7
2023-08-29,VHC,Công nghệ,37000,35200.0,37700,34600,8.7,Giảm,2.4,19.2
2023-08-30,VHC,Công nghệ,36100,35000.0,36800,34000,14.5,Giảm,2.4,19.4
2023-08-31,VHC,Công nghệ,35800,34600.0,36800,33200,,Giảm,2.4,19.5
2023-09-01,VHC,Công nghệ,35300,34100.0,36500,33800,19.2,Giảm,2.4,19.0
2023-09-04,VHC,Công nghệ,36800,35000.0,38200,33800,16.9,Giảm,2.4,19.4
2023-09-05,VHC,Công nghệ,37300,35600.0,38000,34900,10.0,Giảm,2.4,19.5
2023-09-06,VHC,Công nghệ,37600,35700.0,38000,34600,,Giảm,2.4,19.3
2023-09-07,VHC,Công nghệ,37500,36400.0,38900,35800,15.9,Giảm,2.4,19.4
2023-09-08,VHC,Công nghệ,36000,36700.0,37900,35300,14.5,Biến động mạnh,2.4,19.2
2023-09-11,VHC,Công nghệ,38300,36500.0,39600,35600,13.6,Giảm,2.4,19.0
2023-09-12,VHC,Công nghệ,36200,36900.0,38400,35500,14.3,Biến động mạnh,2.4,18.9
2023-09-13,VHC,Công nghệ,37700,37100.0,38100,36500,6.7,Giảm,2.4,19.0
2023-09-14,VHC,Công nghệ,36100,36500.0,37000,35300,12.8,Đi ngang,2.4,18.6
2023-09-15,VHC,Công nghệ,36800,36800.0,37900,35900,11.8,Biến động mạnh,2.4,18.4
2023-09-18,VHC,Công nghệ,34200,35900.0,37300,33600,10.4,Tăng,2.4,17.9
2023-09-19,VHC,Công nghệ,37100,35800.0,38200,34700,5.1,Giảm,2.4,17.5
2023-09-20,VHC,Công nghệ,37400,35900.0,38500,35500,9.0,Giảm,2.4,17.4
2023-09-21,VHC,Công nghệ,34200,35800.0,36300,33400,12.1,Tăng,2.4,17.1
2023-09-22,VHC,Công nghệ,36500,35500.0,37400,35100,11.4,Giảm,2.4,16.9
2023-09-25,VHC,Công nghệ,36800,36600.0,37100,36000,13.6,Đi ngang,2.4,17.2
2023-09-26,VHC,Công nghệ,36900,38000.0,39100,35600,18.1,Tăng,2.4,17.6
2023-09-27,VHC,Công nghệ,38700,37600.0,40200,37100,5.8,Giảm,2.4,17.1
2023-09-28,VHC,Công nghệ,39300,38500.0,40600,37500,6.3,Biến động mạnh,2.4,17.3
2023-09-29,VHC,Công nghệ,39500,39300.0,40300,37900,12.7,Biến động mạnh,2.4,17.4
2023-10-02,VHC,Công nghệ,40500,39200.0,41900,38700,4.0,Giảm,2.4,17.5
2023-10-03,VHC,Công nghệ,39000,38400.0,39600,37100,11.4,Biến động mạnh,2.4,17.3
